time,pwmL,pwmR,encL,encR
25.6216087341309,0,0,-460,-126
25.6324825286865,0,0,-460,-126
25.6440849304199,0,0,-460,-126
25.6545448303223,0,0,-460,-126
25.6654644012451,0,0,-460,-126
25.6763877868652,0,0,-460,-126
25.6869163513184,0,0,-460,-126
25.6978321075439,100,100,-460,-126
25.7087745666504,100,100,-456,-129
25.718189239502,100,100,-450,-135
25.7287082672119,100,100,-444,-141
25.7397041320801,100,100,-438,-147
25.7506656646729,100,100,-433,-152
25.7616500854492,100,100,-428,-157
25.7725963592529,100,100,-425,-160
25.7833938598633,100,100,-422,-163
25.7943134307861,100,100,-420,-165
25.8052921295166,100,100,-418,-166
25.8161544799805,100,100,-415,-166
25.8270053863525,100,100,-413,-166
25.8378105163574,100,100,-412,-166
25.8486976623535,100,100,-410,-166
25.8596057891846,100,100,-409,-166
25.8704929351807,100,100,-407,-166
25.8813571929932,100,100,-407,-166
25.8921775817871,100,100,-406,-166
25.9030303955078,100,100,-405,-166
25.9138336181641,100,100,-405,-166
25.9246692657471,100,100,-404,-166
25.9355220794678,100,100,-404,-166
25.9463405609131,100,100,-404,-166
25.9571094512939,100,100,-404,-166
25.967924118042,100,100,-404,-166
25.9786891937256,100,100,-404,-166
25.9894275665283,100,100,-404,-166
26.0002861022949,100,100,-404,-166
26.011157989502,100,100,-404,-166
26.0220336914062,100,100,-404,-166
26.03293800354,100,100,-404,-166
26.0437564849853,100,100,-404,-166
26.0545692443848,100,100,-404,-166
26.0654163360596,100,100,-404,-166
26.076286315918,100,100,-404,-166
26.0871696472168,100,100,-404,-166
26.0980815887451,100,100,-404,-166
26.1089611053467,100,100,-404,-166
26.1197967529297,100,100,-404,-166
26.1305809020996,100,100,-404,-166
26.1414489746094,100,100,-404,-166
26.1522331237793,100,100,-404,-166
26.1630973815918,100,100,-404,-166
26.1739406585693,100,100,-404,-166
26.1846618652344,0,0,-404,-166
26.1952304840088,0,0,-405,-166
26.2062301635742,0,0,-405,-165
26.2172451019287,0,0,-405,-165
26.2276859283447,0,0,-405,-165
26.238676071167,0,0,-405,-165
26.2496242523193,0,0,-405,-165
26.2601737976074,0,0,-405,-165
26.271125793457,0,0,-405,-165
26.2822418212891,0,0,-405,-165
26.2928104400635,0,0,-405,-165
26.3038139343262,0,0,-405,-165
26.3146095275879,0,0,-405,-165
26.3251533508301,0,0,-405,-165
26.3360729217529,0,0,-405,-165
26.3470783233643,0,0,-405,-165
26.3575439453125,0,0,-405,-165
26.3685264587402,0,0,-405,-165
26.3795013427734,0,0,-405,-165
26.3906326293945,0,0,-405,-165
26.4012298583984,0,0,-405,-165
26.4122009277344,0,0,-405,-165
26.4232292175293,0,0,-405,-165
26.433780670166,0,0,-405,-165
26.4447422027588,0,0,-405,-165
26.4556770324707,0,0,-405,-165
26.4673690795898,0,0,-405,-165
26.4779605865478,0,0,-405,-165
26.4883880615234,0,0,-405,-165
26.4990177154541,0,0,-405,-165
26.5099601745605,0,0,-405,-165
26.5209522247314,0,0,-405,-165
26.5313949584961,0,0,-405,-165
26.5423622131348,0,0,-405,-165
26.5533294677734,0,0,-405,-165
26.5639019012451,0,0,-405,-165
26.5748691558838,0,0,-405,-165
26.5858726501465,0,0,-405,-165
26.5963439941406,0,0,-405,-165
26.607307434082,0,0,-405,-165
26.618314743042,0,0,-405,-165
26.6288776397705,0,0,-405,-165
26.6398735046387,0,0,-405,-165
26.6508331298828,0,0,-405,-165
26.6612854003906,0,0,-405,-165
26.6721935272217,200,200,-405,-165
26.68310546875,200,200,-413,-157
26.6940822601318,200,200,-425,-144
26.7050380706787,200,200,-437,-132
26.7159576416016,200,200,-448,-119
26.7269172668457,200,200,-461,-106
26.7378730773926,200,200,-474,-92
26.7487926483154,200,200,-486,-80
26.7597045898437,200,200,-499,-67
26.7707252502441,200,200,-511,-54
26.7816982269287,200,200,-523,-42
26.7926578521728,200,200,-535,-29
26.8036212921143,200,200,-547,-16
26.8145923614502,200,200,-560,-4
26.8255844116211,200,200,-572,9
26.8366012573242,200,200,-584,22
26.8475704193115,200,200,-596,36
26.8585586547852,200,200,-608,49
26.8695449829102,200,200,-620,62
26.8806324005127,200,200,-631,75
26.8916091918945,200,200,-643,88
26.9025402069092,200,200,-654,100
26.9134979248047,200,200,-666,113
26.9244613647461,200,200,-677,126
26.9354019165039,200,200,-688,138
26.946325302124,200,200,-698,150
26.9573135375977,200,200,-709,163
26.9682445526123,200,200,-720,174
26.9793338775635,200,200,-732,186
26.990270614624,200,200,-743,198
27.0011215209961,200,200,-754,210
27.0120258331299,200,200,-765,222
27.0229892730713,200,200,-776,233
27.0338726043701,200,200,-786,244
27.0447883605957,200,200,-797,256
27.0557098388672,200,200,-808,267
27.0666465759277,200,200,-819,279
27.0777168273926,200,200,-830,290
27.0886898040771,200,200,-841,301
27.0996685028076,200,200,-852,313
27.1106357574463,200,200,-863,324
27.1216144561768,200,200,-874,336
27.1326293945312,200,200,-885,347
27.143669128418,200,200,-896,358
27.1546726226807,200,200,-906,370
27.1656761169434,0,0,-914,378
27.1766452789307,0,0,-915,380
27.1871547698975,0,0,-915,380
27.1980819702148,0,0,-915,380
27.2091541290283,0,0,-915,378
27.2197208404541,0,0,-915,378
27.2306613922119,0,0,-915,378
27.2415733337402,0,0,-915,378
27.2521133422852,0,0,-915,378
27.2631206512451,0,0,-915,378
27.2741222381592,0,0,-915,378
27.2846240997314,0,0,-915,378
27.295618057251,0,0,-915,378
27.3063888549805,0,0,-915,378
27.3169708251953,0,0,-915,378
27.3279056549072,0,0,-915,378
27.3387928009033,0,0,-915,378
27.3492240905762,0,0,-915,378
27.3600730895996,0,0,-915,378
27.3710174560547,0,0,-915,378
27.3815650939941,0,0,-915,378
27.392614364624,0,0,-915,378
27.4035491943359,0,0,-915,378
27.4141063690186,0,0,-915,378
27.42506980896,0,0,-915,378
27.4361057281494,0,0,-915,378
27.4466323852539,0,0,-915,378
27.4576721191406,0,0,-915,378
27.468729019165,0,0,-915,378
27.4792346954346,0,0,-915,378
27.4901733398437,0,0,-915,378
27.5012016296387,0,0,-915,378
27.5117931365967,0,0,-915,378
27.5228252410889,0,0,-915,378
27.5337696075439,0,0,-915,378
27.5442409515381,0,0,-915,378
27.5552024841309,0,0,-915,378
27.5663051605225,0,0,-915,378
27.5769023895264,0,0,-915,378
27.587854385376,0,0,-915,378
27.5987300872803,0,0,-915,378
27.6091804504395,0,0,-915,378
27.6200408935547,0,0,-915,378
27.6310195922852,0,0,-915,378
27.6414928436279,0,0,-915,378
27.6522598266602,200,200,-913,376
27.6633224487305,200,200,-903,366
27.6744136810303,200,200,-890,354
27.685432434082,200,200,-878,341
27.6964683532715,200,200,-865,328
27.7075042724609,200,200,-852,313
27.7185440063477,200,200,-838,299
27.7295341491699,200,200,-825,286
27.7406101226807,200,200,-812,272
27.7517604827881,200,200,-799,258
27.7627449035645,200,200,-787,244
27.7737121582031,200,200,-775,230
27.7846755981445,200,200,-763,217
27.7956619262695,200,200,-751,204
27.8066329956055,200,200,-739,190
27.8176422119141,200,200,-727,177
27.8286018371582,200,200,-716,164
27.8395290374756,200,200,-704,151
27.8506011962891,200,200,-691,137
27.8615264892578,200,200,-680,124
27.8725528717041,200,200,-668,110
27.88356590271,200,200,-656,97
27.8945655822754,200,200,-644,84
27.9055614471436,200,200,-632,71
27.9165496826172,200,200,-619,58
27.9275341033936,200,200,-607,45
27.9385452270508,200,200,-595,32
27.9496364593506,200,200,-584,19
27.96067237854,200,200,-572,6
27.9716930389404,200,200,-560,-6
27.9827136993408,200,200,-548,-18
27.993745803833,200,200,-537,-31
28.0047740936279,200,200,-526,-43
28.0157737731934,200,200,-514,-54
28.0267810821533,200,200,-502,-66
28.0377521514893,200,200,-492,-77
28.0480060577393,200,200,-481,-88
28.0590343475342,200,200,-470,-100
28.0700817108154,200,200,-460,-111
28.0811176300049,200,200,-450,-123
28.0915813446045,200,200,-440,-134
28.1026134490967,200,200,-430,-145
28.1136722564697,200,200,-420,-156
28.1247253417969,200,200,-409,-167
28.1357021331787,0,0,-399,-177
28.1462345123291,0,0,-396,-182
28.1567897796631,0,0,-395,-182
28.1678504943848,0,0,-395,-182
28.1788368225098,0,0,-396,-181
28.1892967224121,0,0,-396,-181
28.2002086639404,0,0,-396,-181
28.2112236022949,0,0,-396,-181
28.2217845916748,0,0,-396,-181
28.2321815490723,0,0,-396,-181
28.2428436279297,0,0,-396,-181
28.2538509368896,0,0,-396,-181
28.2647743225098,0,0,-396,-181
28.2752380371094,0,0,-396,-181
28.2860698699951,0,0,-396,-181
28.2970561981201,0,0,-396,-181
28.3075180053711,0,0,-396,-181
28.3185043334961,0,0,-396,-181
28.3294162750244,0,0,-396,-181
28.3400459289551,0,0,-396,-181
28.3510150909424,0,0,-396,-181
28.3620223999023,0,0,-396,-181
28.3724536895752,0,0,-396,-181
28.383394241333,0,0,-396,-181
28.3943481445312,0,0,-396,-181
28.4049243927002,0,0,-396,-181
28.4158611297607,0,0,-396,-181
28.4267959594727,0,0,-396,-181
28.4373626708984,0,0,-396,-181
28.4483375549316,0,0,-396,-181
28.4593772888184,0,0,-396,-181
28.4700088500977,0,0,-396,-181
28.4809608459473,0,0,-396,-181
28.4919567108154,0,0,-396,-181
28.502405166626,0,0,-396,-181
28.5133609771729,0,0,-396,-181
28.5242576599121,0,0,-396,-181
28.5349712371826,0,0,-396,-181
28.5459384918213,0,0,-396,-181
28.5568771362305,0,0,-396,-181
28.5672969818115,0,0,-396,-181
28.5782012939453,0,0,-396,-181
28.5891609191894,0,0,-396,-181
28.5996570587158,0,0,-396,-181
28.6106567382812,0,0,-396,-181
28.6220664978027,300,300,-396,-181
28.6335964202881,300,300,-407,-170
28.6446361541748,300,300,-424,-153
28.6556415557861,300,300,-440,-135
28.6667861938477,300,300,-459,-115
28.6779346466064,300,300,-480,-93
28.6890201568603,300,300,-502,-71
28.7001094818115,300,300,-524,-48
28.7112045288086,300,300,-547,-26
28.7216968536377,300,300,-570,-4
28.7328948974609,300,300,-593,20
28.7440299987793,300,300,-616,45
28.7551898956299,300,300,-638,70
28.7663288116455,300,300,-660,94
28.7774448394775,300,300,-682,118
28.7885971069336,300,300,-705,142
28.7997379302978,300,300,-728,166
28.8108940124512,300,300,-751,190
28.8221092224121,300,300,-774,214
28.8332901000977,300,300,-798,238
28.8444862365723,300,300,-821,262
28.8555526733398,300,300,-843,286
28.866720199585,300,300,-867,309
28.8778800964355,300,300,-891,333
28.8890037536621,300,300,-913,356
28.9001293182373,300,300,-935,379
28.9112968444824,300,300,-957,403
28.9225330352783,300,300,-978,427
28.9336605072021,300,300,-1000,450
28.9448184967041,300,300,-1024,472
28.955924987793,300,300,-1046,495
28.967004776001,300,300,-1067,518
28.9781684875488,300,300,-1089,542
28.9893341064453,300,300,-1111,566
29.0004463195801,300,300,-1132,589
29.0115776062012,300,300,-1153,612
29.0228137969971,300,300,-1175,636
29.034008026123,300,300,-1196,661
29.0445575714111,300,300,-1216,684
29.055004119873,300,300,-1236,706
29.066125869751,300,300,-1258,731
29.0772094726562,300,300,-1279,755
29.0883407592773,300,300,-1302,778
29.0994720458984,300,300,-1324,801
29.1099967956543,0,0,-1344,824
29.1206760406494,0,0,-1355,839
29.1311130523682,0,0,-1359,846
29.1416606903076,0,0,-1361,849
29.1526470184326,0,0,-1362,850
29.1636219024658,0,0,-1362,850
29.1741771697998,0,0,-1361,850
29.1851329803467,0,0,-1360,850
29.1961574554443,0,0,-1360,850
29.2066249847412,0,0,-1360,850
29.2171363830566,0,0,-1360,850
29.2276649475098,0,0,-1360,850
29.2387008666992,0,0,-1360,850
29.2496490478516,0,0,-1360,850
29.2602024078369,0,0,-1360,850
29.2711410522461,0,0,-1360,850
29.2820739746094,0,0,-1360,850
29.2931327819824,0,0,-1360,850
29.3036422729492,0,0,-1360,850
29.3141841888428,0,0,-1360,850
29.3247203826904,0,0,-1360,850
29.3357734680176,0,0,-1360,850
29.3454055786133,0,0,-1360,850
29.3563251495361,0,0,-1360,850
29.3673324584961,0,0,-1360,850
29.3779525756836,0,0,-1360,850
29.38893699646,0,0,-1360,850
29.3998737335205,0,0,-1360,850
29.4104251861572,0,0,-1360,850
29.4214057922363,0,0,-1360,850
29.432409286499,0,0,-1360,850
29.442985534668,0,0,-1360,850
29.4539203643799,0,0,-1360,850
29.464879989624,0,0,-1360,850
29.475793838501,0,0,-1360,850
29.4867305755615,0,0,-1360,850
29.497220993042,0,0,-1360,850
29.5081176757812,0,0,-1360,850
29.5191974639893,0,0,-1360,850
29.5297012329102,0,0,-1360,850
29.5407085418701,0,0,-1360,850
29.5515880584717,0,0,-1360,850
29.5620498657227,0,0,-1360,850
29.5729808807373,0,0,-1360,850
29.5838985443115,0,0,-1360,850
29.5954856872559,0,0,-1360,850
29.6066417694092,300,300,-1353,844
29.6176605224609,300,300,-1336,829
29.6286697387695,300,300,-1319,812
29.6396732330322,300,300,-1301,795
29.6506652832031,300,300,-1281,775
29.6617164611816,300,300,-1260,754
29.6728210449219,300,300,-1239,732
29.6838684082031,300,300,-1218,710
29.6949501037598,300,300,-1195,688
29.7061729431152,300,300,-1172,665
29.717357635498,300,300,-1148,643
29.7284851074219,300,300,-1126,621
29.7396297454834,300,300,-1103,598
29.7507610321045,300,300,-1080,573
29.7605628967285,300,300,-1060,553
29.7717380523682,300,300,-1036,531
29.78293800354,300,300,-1010,508
29.7940483093262,300,300,-986,484
29.8051700592041,300,300,-964,461
29.8163414001465,300,300,-940,435
29.8275051116943,300,300,-917,409
29.8386936187744,300,300,-894,385
29.8498497009277,300,300,-870,361
29.8608646392822,300,300,-846,336
29.8719902038574,300,300,-822,313
29.8830261230469,300,300,-798,290
29.8941898345947,300,300,-774,264
29.9047737121582,300,300,-752,240
29.9159336090088,300,300,-731,214
29.9270534515381,300,300,-709,188
29.9381618499756,300,300,-686,164
29.9493217468262,300,300,-662,140
29.9604930877686,300,300,-637,116
29.9717254638672,300,300,-612,91
29.9828701019287,300,300,-590,66
29.9939975738525,300,300,-567,42
30.0051689147949,300,300,-543,17
30.0162887573242,300,300,-520,-6
30.0274333953857,300,300,-498,-30
30.0385894775391,300,300,-475,-53
30.0497455596924,300,300,-454,-76
30.0608444213867,300,300,-432,-99
30.0718898773193,300,300,-410,-122
30.0829124450684,300,300,-388,-144
30.0933895111084,0,0,-373,-161
30.1038722991943,0,0,-366,-168
30.1143856048584,0,0,-363,-172
30.1253414154053,0,0,-362,-173
30.1363735198975,0,0,-362,-173
30.1469974517822,0,0,-362,-173
30.1579608917236,0,0,-362,-173
30.1689414978027,0,0,-362,-173
30.1798648834229,0,0,-362,-173
30.1909484863281,0,0,-362,-173
30.2014141082764,0,0,-362,-173
30.2124099731445,0,0,-362,-173
30.223424911499,0,0,-362,-173
30.2340564727783,0,0,-362,-173
30.2449932098389,0,0,-362,-173
30.2559814453125,0,0,-362,-173
30.2663974761963,0,0,-362,-173
30.2773590087891,0,0,-362,-173
30.2883853912353,0,0,-362,-173
30.2989749908447,0,0,-362,-173
30.3098983764648,0,0,-362,-173
30.3207931518555,0,0,-362,-173
30.3312339782715,0,0,-362,-173
30.3420886993408,0,0,-362,-173
30.3530654907227,0,0,-362,-173
30.3634967803955,0,0,-362,-173
30.374303817749,0,0,-362,-173
30.3852348327637,0,0,-362,-173
30.3958854675293,0,0,-362,-173
30.4068584442139,0,0,-362,-173
30.4177665710449,0,0,-362,-173
30.4282093048096,0,0,-362,-173
30.4390563964844,0,0,-362,-173
30.4495372772217,0,0,-362,-173
30.4605045318603,0,0,-362,-173
30.4713973999023,0,0,-362,-173
30.4819641113281,0,0,-362,-173
30.4930171966553,0,0,-362,-173
30.5040340423584,0,0,-362,-173
30.5145416259766,0,0,-362,-173
30.5255737304687,0,0,-362,-173
30.5364894866943,0,0,-362,-173
30.5470447540283,0,0,-362,-173
30.5580177307129,0,0,-362,-173
30.568000793457,0,0,-362,-173
30.5801010131836,400,400,-369,-166
30.5912971496582,400,400,-390,-145
30.6024131774902,400,400,-411,-122
30.6136169433594,400,400,-436,-96
30.6250972747803,400,400,-464,-66
30.6366291046143,400,400,-494,-35
30.6475219726562,400,400,-524,-4
30.6581001281738,400,400,-554,27
30.6686859130859,400,400,-585,58
30.680118560791,400,400,-619,91
30.6914501190186,400,400,-652,124
30.7028846740723,400,400,-685,159
30.7133769989014,400,400,-714,192
30.7247371673584,400,400,-746,228
30.7360668182373,400,400,-779,263
30.7474021911621,400,400,-812,297
30.7587776184082,400,400,-847,331
30.7700901031494,400,400,-882,365
30.7815933227539,400,400,-916,399
30.7929782867432,400,400,-951,433
30.8043003082275,400,400,-984,468
30.8157253265381,400,400,-1018,505
30.8270816802978,400,400,-1052,541
30.8383693695068,400,400,-1085,575
30.8496417999268,400,400,-1119,609
30.8610210418701,400,400,-1154,645
30.8724460601807,400,400,-1188,679
30.883825302124,400,400,-1221,714
30.8950824737549,400,400,-1255,750
30.9063663482666,400,400,-1287,786
30.9177093505859,400,400,-1320,821
30.9290180206299,400,400,-1354,856
30.9402770996094,400,400,-1387,891
30.9515781402588,400,400,-1418,925
30.9629459381104,400,400,-1450,960
30.9743003845215,400,400,-1483,996
30.9856967926025,400,400,-1514,1030
30.9970455169678,400,400,-1546,1064
31.0083847045898,400,400,-1580,1098
31.0197563171387,400,400,-1614,1130
31.0310745239258,400,400,-1647,1163
31.0424098968506,400,400,-1679,1198
31.0538063049316,400,400,-1710,1234
31.0648059844971,0,0,-1738,1265
31.0753440856934,0,0,-1751,1279
31.0860137939453,0,0,-1758,1287
31.0963802337646,0,0,-1763,1291
31.1069641113281,0,0,-1766,1294
31.1179084777832,0,0,-1767,1295
31.1287784576416,0,0,-1768,1295
31.1392574310303,0,0,-1768,1294
31.1501541137695,0,0,-1768,1294
31.1612529754639,0,0,-1768,1294
31.1718292236328,0,0,-1768,1294
31.1828365325928,0,0,-1768,1294
31.1937599182129,0,0,-1768,1294
31.2042655944824,0,0,-1768,1294
31.2152538299561,0,0,-1768,1294
31.2263050079346,0,0,-1768,1294
31.2368850708008,0,0,-1768,1294
31.2478809356689,0,0,-1768,1294
31.258810043335,0,0,-1768,1294
31.2693881988525,0,0,-1768,1294
31.2803363800049,0,0,-1768,1294
31.2913303375244,0,0,-1768,1294
31.3019523620605,0,0,-1768,1294
31.312931060791,0,0,-1768,1294
31.323881149292,0,0,-1768,1294
31.3348293304443,0,0,-1768,1294
31.3457736968994,0,0,-1768,1294
31.3553981781006,0,0,-1768,1294
31.3658504486084,0,0,-1768,1294
31.3762741088867,0,0,-1768,1294
31.3872165679932,0,0,-1768,1294
31.3982200622559,0,0,-1768,1294
31.4087085723877,0,0,-1768,1294
31.4197120666504,0,0,-1768,1294
31.4305973052979,0,0,-1768,1294
31.4410781860352,0,0,-1768,1294
31.4520092010498,0,0,-1768,1294
31.4630565643311,0,0,-1768,1294
31.4735336303711,0,0,-1768,1294
31.4843883514404,0,0,-1768,1294
31.4953327178955,0,0,-1768,1294
31.5058975219727,0,0,-1768,1294
31.5168399810791,0,0,-1768,1294
31.5277309417725,0,0,-1768,1294
31.5381851196289,0,0,-1768,1294
31.5490894317627,400,400,-1767,1294
31.5602054595947,400,400,-1752,1280
31.5706615447998,400,400,-1733,1263
31.5818939208984,400,400,-1710,1242
31.5931072235107,400,400,-1684,1217
31.604621887207,400,400,-1657,1188
31.6162738800049,400,400,-1628,1156
31.6271133422852,400,400,-1599,1124
31.6376857757568,400,400,-1570,1095
31.6482963562012,400,400,-1538,1064
31.6597309112549,400,400,-1506,1029
31.671106338501,400,400,-1472,997
31.6824779510498,400,400,-1438,964
31.6937808990478,400,400,-1406,929
31.7051296234131,400,400,-1373,894
31.7165184020996,400,400,-1338,859
31.7279415130615,400,400,-1303,825
31.7392539978027,400,400,-1267,792
31.7507934570312,400,400,-1232,756
31.7621765136719,400,400,-1197,722
31.7735805511475,400,400,-1162,687
31.7849941253662,400,400,-1127,652
31.7963218688965,400,400,-1090,618
31.8077297210693,400,400,-1052,586
31.8190574645996,400,400,-1016,552
31.8304691314697,400,400,-981,516
31.8418445587158,400,400,-948,480
31.8532810211182,400,400,-912,443
31.8647022247314,400,400,-876,408
31.8762130737305,400,400,-838,373
31.8875579833984,400,400,-802,339
31.8981761932373,400,400,-769,305
31.9095134735107,400,400,-736,268
31.9208946228027,400,400,-703,230
31.9322090148926,400,400,-668,192
31.9435615539551,400,400,-632,157
31.9550380706787,400,400,-595,121
31.9663887023926,400,400,-558,85
31.9777603149414,400,400,-525,49
31.9890899658203,400,400,-492,13
32.000415802002,400,400,-459,-23
32.011402130127,400,400,-427,-57
32.0218963623047,400,400,-396,-89
32.0330009460449,400,400,-361,-124
32.043758392334,0,0,-335,-148
32.0546646118164,0,0,-322,-160
32.0660362243652,0,0,-315,-166
32.0773620605469,0,0,-311,-170
32.0886650085449,0,0,-309,-172
32.0999794006348,0,0,-309,-173
32.1112174987793,0,0,-309,-173
32.1225204467773,0,0,-309,-173
32.1337966918945,0,0,-309,-173
32.144214630127,0,0,-309,-173
32.154842376709,0,0,-309,-173
32.1654396057129,0,0,-309,-173
32.1767692565918,0,0,-309,-173
32.1880798339844,0,0,-309,-173
32.1995010375977,0,0,-309,-173
32.2108154296875,0,0,-309,-173
32.2220649719238,0,0,-309,-173
32.2334213256836,0,0,-309,-173
32.2448501586914,0,0,-309,-173
32.2560501098633,0,0,-309,-173
32.2673835754395,0,0,-309,-173
32.2787017822266,0,0,-309,-173
32.2898864746094,0,0,-309,-173
32.301155090332,0,0,-309,-173
32.3124618530273,0,0,-309,-173
32.3237800598145,0,0,-309,-173
32.3350601196289,0,0,-309,-173
32.3463935852051,0,0,-309,-173
32.3578414916992,0,0,-309,-173
32.3691215515137,0,0,-309,-173
32.3804626464844,0,0,-309,-173
32.3917922973633,0,0,-309,-173
32.4031295776367,0,0,-309,-173
32.4144744873047,0,0,-309,-173
32.42578125,0,0,-309,-173
32.4371566772461,0,0,-309,-173
32.4485206604004,0,0,-309,-173
32.4598388671875,0,0,-309,-173
32.4711303710937,0,0,-309,-173
32.4824638366699,0,0,-309,-173
32.493766784668,0,0,-309,-173
32.5050621032715,0,0,-309,-173
32.5164756774902,0,0,-309,-173
32.5276260375977,500,500,-313,-168
32.5384941101074,500,500,-334,-148
32.5494117736816,500,500,-359,-123
32.5604095458984,500,500,-388,-93
32.5715866088867,500,500,-422,-57
32.5829849243164,500,500,-458,-17
32.594352722168,500,500,-496,23
32.6058082580566,500,500,-538,64
32.6171340942383,500,500,-583,106
32.6284713745117,500,500,-627,148
32.6397018432617,500,500,-670,189
32.6508522033691,500,500,-711,233
32.6620063781738,500,500,-751,278
32.6732749938965,500,500,-793,325
32.6844711303711,500,500,-836,370
32.6956405639648,500,500,-877,413
32.706859588623,500,500,-922,456
32.7180824279785,500,500,-968,501
32.7286911010742,500,500,-1009,543
32.7398872375488,500,500,-1053,587
32.7511444091797,500,500,-1098,634
32.7624168395996,500,500,-1141,682
32.773609161377,500,500,-1181,728
32.7849082946777,500,500,-1224,774
32.7954063415527,500,500,-1266,817
32.8066864013672,500,500,-1311,861
32.8179626464844,500,500,-1354,905
32.8292274475098,500,500,-1397,952
32.8405647277832,500,500,-1438,1002
32.8511276245117,500,500,-1475,1047
32.862419128418,500,500,-1515,1092
32.8737144470215,500,500,-1556,1135
32.8850135803223,500,500,-1601,1177
32.8962707519531,500,500,-1646,1219
32.9075241088867,500,500,-1690,1261
32.9188232421875,500,500,-1732,1305
32.9302139282227,500,500,-1773,1352
32.9414863586426,500,500,-1816,1402
32.9527282714844,500,500,-1858,1449
32.963981628418,500,500,-1899,1491
32.975212097168,500,500,-1944,1535
32.9865188598633,500,500,-1993,1580
32.9978713989258,500,500,-2042,1623
33.0092849731445,0,0,-2088,1666
33.020076751709,0,0,-2117,1695
33.0304985046387,0,0,-2132,1711
33.0400009155273,0,0,-2141,1720
33.0518341064453,0,0,-2146,1726
33.0627098083496,0,0,-2150,1733
33.0741081237793,0,0,-2152,1736
33.0855407714844,0,0,-2153,1738
33.0969581604004,0,0,-2152,1739
33.1084327697754,0,0,-2152,1739
33.1198844909668,0,0,-2152,1739
33.1312713623047,0,0,-2152,1739
33.142650604248,0,0,-2152,1739
33.1535758972168,0,0,-2152,1739
33.1643676757812,0,0,-2152,1739
33.175106048584,0,0,-2152,1739
33.1865158081055,0,0,-2152,1739
33.197883605957,0,0,-2152,1739
33.2093353271484,0,0,-2152,1739
33.220760345459,0,0,-2152,1739
33.2317085266113,0,0,-2152,1739
33.2425079345703,0,0,-2152,1739
33.2532653808594,0,0,-2152,1739
33.2646751403809,0,0,-2152,1739
33.2760467529297,0,0,-2152,1739
33.2874488830566,0,0,-2152,1739
33.2988357543945,0,0,-2152,1739
33.3103141784668,0,0,-2152,1739
33.3217315673828,0,0,-2152,1739
33.3331565856934,0,0,-2152,1739
33.3445854187012,0,0,-2152,1739
33.3559722900391,0,0,-2152,1739
33.3673324584961,0,0,-2152,1739
33.3788261413574,0,0,-2152,1739
33.3902282714844,0,0,-2152,1739
33.4016265869141,0,0,-2152,1739
33.4120635986328,0,0,-2152,1739
33.422908782959,0,0,-2152,1739
33.433666229248,0,0,-2152,1739
33.4450454711914,0,0,-2152,1739
33.4564208984375,0,0,-2152,1739
33.4678535461426,0,0,-2152,1739
33.4792251586914,0,0,-2152,1739
33.4906387329102,0,0,-2152,1739
33.5018348693848,500,500,-2147,1735
33.5132751464844,500,500,-2127,1717
33.5242233276367,500,500,-2102,1695
33.5352363586426,500,500,-2072,1667
33.5463218688965,500,500,-2039,1635
33.5571594238281,500,500,-2004,1600
33.5678176879883,500,500,-1968,1565
33.5787811279297,500,500,-1930,1526
33.5893974304199,500,500,-1891,1488
33.6005592346191,500,500,-1850,1449
33.611141204834,500,500,-1810,1411
33.6217918395996,500,500,-1769,1371
33.6331329345703,500,500,-1725,1329
33.644474029541,500,500,-1682,1286
33.6557807922363,500,500,-1638,1244
33.6670875549316,500,500,-1594,1201
33.6784706115723,500,500,-1549,1157
33.6897964477539,500,500,-1504,1113
33.701229095459,500,500,-1459,1068
33.7125701904297,500,500,-1414,1024
33.7238922119141,500,500,-1370,978
33.7353019714355,500,500,-1326,932
33.7466850280762,500,500,-1281,886
33.7579879760742,500,500,-1237,841
33.7692680358887,500,500,-1193,797
33.7805671691895,500,500,-1148,752
33.7918891906738,500,500,-1103,708
33.8032875061035,500,500,-1059,664
33.8146591186523,500,500,-1015,618
33.8260078430176,500,500,-970,572
33.8373756408691,500,500,-926,527
33.8487205505371,500,500,-881,484
33.8601188659668,500,500,-834,438
33.8707122802734,500,500,-792,396
33.8820343017578,500,500,-748,351
33.8933906555176,500,500,-702,304
33.904842376709,500,500,-654,258
33.916145324707,500,500,-610,213
33.9274826049805,500,500,-563,166
33.938850402832,500,500,-515,119
33.9501762390137,500,500,-469,73
33.961483001709,500,500,-427,27
33.9728317260742,500,500,-380,-19
33.9843444824219,0,0,-332,-66
33.9950141906738,0,0,-302,-94
34.0059814453125,0,0,-286,-108
34.0169410705566,0,0,-276,-117
34.0278358459473,0,0,-270,-123
34.0386810302734,0,0,-267,-127
34.0500679016113,0,0,-266,-128
34.0613441467285,0,0,-266,-127
34.072826385498,0,0,-266,-127
34.0832633972168,0,0,-266,-127
34.0940628051758,0,0,-266,-127
34.1048965454102,0,0,-266,-127
34.1163139343262,0,0,-266,-127
34.1277236938477,0,0,-266,-127
34.1391258239746,0,0,-266,-127
34.1505546569824,0,0,-266,-127
34.1619644165039,0,0,-266,-127
34.1733360290527,0,0,-266,-127
34.183780670166,0,0,-266,-127
34.1945953369141,0,0,-266,-127
34.2054176330566,0,0,-266,-127
34.2168655395508,0,0,-266,-127
34.2282524108887,0,0,-266,-127
34.2396545410156,0,0,-266,-127
